usgs_id,shakemap_version,adm2_id,nombre,lon,lat,mmi_max,pop_mmi6p,pop_mmi7p,pop_mmi8p,pop_65p_mmi7p,pop_65p_mmi6p,bld_mmi6p,built_m2_mmi6p,health_mmi6p,edu_mmi6p,road_km_mmi6p,road_km_principal_mmi6p,bld_mmi7p,built_m2_mmi7p,health_mmi7p,edu_mmi7p,road_km_mmi7p,road_km_principal_mmi7p,ls_pop_expuesta_mmi6p,lq_pop_expuesta_mmi6p,flags_calidad
#meta+id+event,#meta+version,#adm2+code,#adm2+name,#geo+lon,#geo+lat,#indicator+mmi+max,#population+mmi6,#population+mmi7,#population+mmi8,#population+age65+mmi7,#population+age65+mmi6,#infra+buildings+mmi6,#infra+built+area+mmi6,#infra+health+mmi6,#infra+education+mmi6,#infra+roads+km+mmi6,#infra+roads+km+primary+mmi6,#infra+buildings+mmi7,#infra+built+area+mmi7,#infra+health+mmi7,#infra+education+mmi7,#infra+roads+km+mmi7,#infra+roads+km+primary+mmi7,#population+landslide+mmi6,#population+liquefaction+mmi6,#meta+flags
us6000t7zp,15,VE0904,Lima Blanco,-68.420081,9.819364,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE0504,José Ángel Lamas,-67.510457,10.161268,6.5,38145.83333452325,0.0,0.0,0.0,3533.1589169617932,11879.0,2760488.0,0,0,132.87488802577937,8.179232314541858,0.0,0.0,0,0,0.0,0.0,0.0,6557.308938847855,discrepancia_poblacional
us6000t7zp,15,VE0513,Sucre,-67.446609,10.153536,6.5,103500.72924630227,0.0,0.0,0.0,10060.572283759768,30946.0,6451259.0,17,10,240.48680177475262,13.917535992598163,0.0,0.0,0,0,0.0,0.0,0.0,4489.35525360168,discrepancia_poblacional
us6000t7zp,15,VE0905,Pao de San Juan Bautista,-68.07848,9.370541,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE1518,Simón Bolívar,-66.729205,10.179143,6.0,42428.757418930065,0.0,0.0,0.0,8518.431488929533,16920.0,2333733.0,0,1,181.12974075029163,10.25462162720953,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE1804,Guanare,-69.728856,9.13925,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,construido_no_mapeado
us6000t7zp,15,VE2201,Arístides Bastidas,-68.857729,10.250721,6.5,27080.431010633707,0.0,0.0,0.0,929.8261493556116,9120.0,826504.0,0,0,92.37562732404666,14.327190246140107,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE1805,Guanarito,-68.92903,8.51914,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us6000t7zp,15,VE0806,Libertador,-68.127937,10.033213,6.5,182162.629054375,0.0,0.0,0.0,19481.66433463739,80911.0,11597214.0,4,56,656.2804373736949,52.17527427510404,0.0,0.0,0,0,0.0,0.0,0.0,8605.965499431826,discrepancia_poblacional
us6000t7zp,15,VE0510,San Sebastián,-67.184067,9.994954,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"construido_no_mapeado,discrepancia_poblacional"
